dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,label
-5.243742998572998e-05,-9.275137927033938e-06,-7.407497469102964e-05,-4.613538476405665e-05,1.6443398635601625e-05,5.892009357921779e-05,0.00012432518997229636,-2.7892732759937644e-05,0.00010755124822026119,-2.339325874345377e-05,-5.045210127718747e-05,-1.6288049664581195e-05,5.465159483719617e-05,-0.00014459618250839412,-2.1176641894271597e-05,1.929673453560099e-05,1.4352549442264717e-05,4.985911800758913e-05,-8.998856355901808e-05,2.341756407986395e-05,0.0
6.607720570173115e-05,-0.00011824636021628976,-8.314615115523338e-05,-6.104494968894869e-05,1.002094450086588e-05,-1.1363292287569493e-05,-1.3769273209618405e-05,3.2971729524433613e-06,-3.817230390268378e-05,5.338295522960834e-05,2.026528090937063e-05,-0.0001428578980267048,1.8233247828902677e-05,-0.0001022843352984637,6.505352212116122e-05,5.467807568493299e-06,2.4066534024314024e-05,6.534080603159964e-05,3.998206011601724e-05,2.5009292585309595e-05,2.0
-8.81030791788362e-05,-3.1516901799477637e-07,-1.8263657693751156e-05,1.862568751676008e-05,-8.341058855876327e-05,8.694167627254501e-05,-4.014323349110782e-05,4.077817720826715e-05,2.1176927475607954e-05,-0.00011246748908888549,-0.00012742471881210804,6.670707080047578e-07,2.431837492622435e-05,-9.38362063607201e-05,6.337352533591911e-05,0.00013674092770088464,-6.0141930589452386e-05,1.2530275853350759e-05,-4.3188032577745616e-05,-2.2022231860319152e-05,11.0
-1.4240065866033547e-05,-3.402606671443209e-05,-4.7873309085844085e-05,0.00014522229321300983,3.184186789439991e-05,-1.9557963241823018e-05,-0.00011661874304991215,-2.323592343600467e-05,-5.30960678588599e-05,3.353531064931303e-05,-0.00014064725837670267,2.108911212417297e-05,-2.6119860194739886e-05,1.7850012227427214e-05,-3.53781069861725e-05,-5.8937639551004395e-06,-8.369974239030853e-05,0.0001001615819404833,-5.567039625020698e-05,-7.928876584628597e-05,1.0
-9.136563676293008e-06,-5.0706985348369926e-05,-6.537047738675028e-05,6.88940635882318e-05,2.5725494197104126e-06,7.85768497735262e-06,2.924579348473344e-05,-1.3816254067933187e-05,-2.614568074932322e-05,7.232286588987336e-05,-6.644564564339817e-05,3.894956171279773e-05,7.155595994845498e-06,-3.495328928693198e-05,-2.7890106139238924e-05,-9.126081749855075e-06,-3.950199607061222e-05,4.099234865861945e-05,2.381814192631282e-05,-1.4532251952914521e-05,10.0
-1.6809182852739468e-05,-4.3600495700957254e-05,-5.024710844736546e-05,0.00013603984552901238,4.943426756653935e-05,-1.313392203883268e-07,-0.00015390492626465857,-1.8201273633167148e-05,-4.425482256920077e-05,3.011275657627266e-05,-0.00012953905388712883,-1.3638556993100792e-05,-3.0390605388674885e-05,2.118291740771383e-05,-1.1669235391309485e-05,2.339382263016887e-06,-5.6204909924417734e-05,0.00012637407053261995,-6.0904618294443935e-05,-6.715087511111051e-05,1.0
8.758191688684747e-05,-3.173461664118804e-05,-0.00014703345368616283,-6.77669231663458e-05,-6.371016206685454e-05,-2.668814704520628e-05,0.00013530599244404584,-3.6999375879531726e-05,-4.610621544998139e-05,9.471826342632994e-05,-8.556614920962602e-05,-2.051038245554082e-05,-6.362612475641072e-05,-7.096499030012637e-05,2.928136382251978e-06,-1.4543977158609778e-05,-9.118056914303452e-05,-2.299294646945782e-05,9.07528810785152e-05,3.8072350434958935e-05,9.0
8.009790326468647e-05,-3.678617940749973e-05,-0.000134887988679111,-4.577621803036891e-05,-5.9473262808751315e-05,-2.2253028873819858e-05,0.0001266066392417997,-4.568211079458706e-05,-5.508460890268907e-05,9.151739504886791e-05,-8.372093725483865e-05,-1.311538835579995e-05,-6.461876910179853e-05,-6.329629832180217e-05,1.1011346941813827e-05,-8.762941433815286e-06,-0.00010145594569621608,-4.134407390665729e-06,7.616337097715586e-05,3.747749360627495e-05,9.0
-9.980943286791444e-05,2.0773959477082826e-05,-1.7218013454112224e-05,7.854590876377188e-06,-7.01015887898393e-05,7.059400377329439e-05,-5.197896098252386e-05,4.730751606984995e-05,4.416309457155876e-05,-0.00010777456918731332,-0.0001308404898736626,-1.5329573216149583e-05,2.7050438802689314e-05,-9.863188461167738e-05,7.346679194597527e-05,0.00016645359573885798,-4.487836122279987e-05,2.4104228941723704e-05,-1.0479987395228818e-05,-6.743146514054388e-06,11.0
8.526380406692624e-05,-5.403917020885274e-05,-0.00012158061872469261,-5.8286670537199825e-05,-3.2407358958153054e-05,-2.1622665371978655e-05,7.412460399791598e-05,-4.1415270970901474e-05,-4.555610939860344e-05,8.309528493555263e-05,-5.3303680033423007e-05,-4.741220618598163e-05,-4.130310844630003e-05,-5.942161806160584e-05,1.8849990738090128e-05,1.7159462004201487e-05,-5.55786355107557e-05,6.494251465483103e-06,6.670762377325445e-05,2.8438746085157618e-05,9.0
-6.448179192375392e-05,5.3849773394176736e-05,-5.313109068083577e-05,2.200542439823039e-06,-3.1702224077889696e-05,7.360342715401202e-05,-8.850323501974344e-05,5.393888568505645e-05,4.3839929276145995e-05,-4.5753120502922684e-05,-0.00011571191134862602,-3.538247983669862e-05,-7.37704976927489e-06,-0.0001371715043205768,8.939723193179816e-05,0.00019148920546285808,-5.22512273164466e-05,3.9949325582711026e-05,1.645645170356147e-05,2.422509714961052e-05,11.0
8.844365947879851e-05,-1.783708830771502e-05,-0.00013073238369543105,-5.3448085964191705e-05,-6.148096872493625e-05,-2.2788342903368175e-05,0.0001332853571511805,-5.276666342979297e-05,-4.9664922698866576e-05,9.66389270615764e-05,-0.00011080713011324406,2.881919499486685e-06,-7.182391709648073e-05,-4.680131678469479e-05,7.138463843148202e-06,-7.962873496580869e-06,-0.0001022679716697894,-1.5492554666707292e-05,8.822670497465879e-05,3.514400668791495e-05,9.0
1.4194876712281257e-05,-1.2640306522371247e-05,-5.9014018916059285e-05,6.623570516239852e-05,6.074616976547986e-05,0.00015514031110797077,-8.359648927580565e-05,-1.4962404748075642e-05,-9.097396832657978e-05,1.5346697182394564e-05,-3.1939795007929206e-05,8.786200851318426e-07,1.601510666660033e-05,-4.6456414565909654e-05,5.39258326170966e-05,9.799294639378786e-05,-3.168192051816732e-05,3.314328569103964e-05,-4.237882239976898e-05,3.356005254318006e-05,5.0
7.855465082684532e-05,-8.001114474609494e-05,-0.00011420277587603778,-6.332276825560257e-05,-9.060759111889638e-06,-3.5479493817547336e-05,3.482619285932742e-05,-1.4020286471350119e-05,-4.229122350807302e-05,7.624825229868293e-05,-2.8916372684761882e-05,-0.00010370445670560002,-2.473992935847491e-05,-9.230368596035987e-05,3.9463327993871644e-05,8.416929631493986e-06,-3.958604793297127e-05,3.382853901712224e-05,6.540212052641436e-05,3.0907027394277975e-05,2.0
8.609407086623833e-05,-3.847187326755375e-05,-0.00011820533836726099,-2.128567393810954e-05,-5.334660454536788e-05,-3.290098538855091e-05,0.00010055667371489108,-4.2987641791114584e-05,-5.837926437379792e-05,8.631770469946787e-05,-0.0001170546020148322,7.666963938390836e-06,-8.154824172379449e-05,-4.680345591623336e-05,-1.1334515875205398e-05,-1.573991175973788e-05,-0.0001030991697916761,-4.823611561732832e-06,6.656305049546063e-05,2.0842402591370046e-05,9.0
-3.7987876567058265e-05,-2.663154918991495e-05,-5.071617852081545e-05,0.0001581609685672447,4.8448433517478406e-05,-9.61012665356975e-06,-0.0001724321919027716,-1.5508478099945933e-05,-5.7809189456747845e-05,2.8573418603627943e-05,-0.00016043883806560189,-7.290665962500498e-06,-4.461028584046289e-05,3.6350247683003545e-05,-2.678122473298572e-05,-5.804577085655183e-07,-8.13662409200333e-05,0.00012751940812449902,-6.621432839892805e-05,-7.768171781208366e-05,1.0
-2.656572723935824e-05,-2.198100628447719e-05,-5.8802379498956725e-05,0.00015466567128896713,4.6639419451821595e-05,-1.0496567483642139e-05,-0.0001608063466846943,-1.4015684428159148e-05,-5.332769433152862e-05,3.531956099322997e-05,-0.00015598995378240943,-9.782688721315935e-06,-3.928101432393305e-05,2.2167143470142037e-05,-2.680135003174655e-05,-1.093620085157454e-05,-8.666278881719336e-05,0.00011640760203590617,-7.127992284949869e-05,-7.957413617987186e-05,1.0
7.428371463902295e-05,-1.8433358491165563e-05,-0.00011825744877569377,-2.79151790891774e-05,-4.222854840918444e-05,3.558803291525692e-05,8.824643737170845e-05,-4.596508733811788e-05,-7.106411794666201e-05,6.704783299937844e-05,-6.408767512766644e-05,3.071279570576735e-05,-4.829603494727053e-05,-5.2937732107238844e-05,-5.4361880756914616e-06,2.5335975806228817e-05,-9.326913277618587e-05,-8.990262358565815e-06,4.9499365559313446e-05,3.5597931855591014e-05,9.0
-2.877945007639937e-05,-2.693812348297797e-05,-5.05241951032076e-05,0.00016303517622873187,4.065336543135345e-05,-5.972777216811664e-06,-0.00016033920110203326,-9.407820471096784e-06,-5.877860530745238e-05,2.695509829209186e-05,-0.000154549052240327,-8.97567588253878e-06,-3.538529927027412e-05,3.382698923815042e-05,-2.9837479814887047e-05,-1.1842046660603955e-05,-9.343829879071563e-05,0.00012571460683830082,-6.42229279037565e-05,-7.813185220584273e-05,1.0
1.5249541320372373e-05,-1.516084375907667e-05,-5.54536200070288e-05,4.3346946767997e-05,6.007168849464506e-05,0.0001609009486855939,-8.311998681165278e-05,-1.7433700122637674e-05,-9.068806684808806e-05,-1.4173165254760534e-06,-2.1460458810906857e-05,9.89693944575265e-07,2.196443165303208e-05,-5.530014095711522e-05,5.212716496316716e-05,0.0001139939995482564,-2.684129140106961e-05,3.147547977278009e-05,-4.977485878043808e-05,5.3585361456498504e-05,5.0
-2.0354917069198564e-05,-3.402544098207727e-05,-4.9709844461176544e-05,0.00015169542166404426,4.881659697275609e-05,-5.458082796394592e-06,-0.00014925849973224103,-1.3089578715153039e-05,-4.823193376068957e-05,3.8059853977756575e-05,-0.0001496187614975497,-1.0230817679257598e-05,-4.10379288950935e-05,2.803537790896371e-05,-2.0575527742039412e-05,1.0946114343823865e-06,-6.599167681997642e-05,0.00012573963613249362,-6.509611557703465e-05,-6.393721560016274e-05,1.0
-3.520965401548892e-05,1.5453953892574646e-05,-7.689890480833128e-05,-5.9679823607439175e-05,-1.9756505935220048e-05,2.158588176826015e-05,0.00015800967230461538,-4.1055536712519825e-05,0.00011001646635122597,-1.605028592166491e-05,-7.154244667617604e-05,-1.8776283468469046e-05,3.862775338348001e-05,-0.00013537082122638822,-3.770602052100003e-05,1.0623931302689016e-05,1.7660087905824184e-05,3.600690979510546e-05,-5.448003139463253e-05,2.625595880090259e-05,0.0
-5.7687862863531336e-05,1.0421646948088892e-05,-8.291281119454652e-05,-5.2926108764950186e-05,7.156378387662699e-07,4.2050825868500397e-05,0.00015241513028740883,-2.4733053578529507e-05,0.00011436190106905997,-2.683726415853016e-05,-6.498103903140873e-05,-2.0949519239366055e-05,6.798216782044619e-05,-0.0001416248269379139,-4.002162313554436e-05,7.224072760436684e-06,2.442175718897488e-05,4.393429117044434e-05,-9.339316602563486e-05,2.089596091536805e-05,0.0
-2.591775955806952e-05,-2.2385451302397996e-05,-4.905120295006782e-05,0.00015698587230872363,4.6062479668762535e-05,-8.838377652864438e-06,-0.0001748585345922038,-1.1645381164271384e-05,-5.310332198860124e-05,3.339264003443532e-05,-0.0001747232163324952,-6.715985364280641e-06,-4.3860556615982205e-05,3.55051233782433e-05,-1.9194805645383894e-05,3.9641054172534496e-06,-8.408598660025746e-05,0.00011818119673989713,-7.580478995805606e-05,-7.999350054888055e-05,1.0
7.155221828725189e-05,-8.831462764646858e-05,-0.00011308941611787304,-4.511550287134014e-05,-2.104189115925692e-05,-1.9604391127359122e-05,3.279836164438166e-05,-1.07163123175269e-05,-2.4128479708451778e-05,6.307614967226982e-05,-4.488562262849882e-05,-8.950085612013936e-05,-1.0336152627132833e-05,-0.00010028118413174525,2.1768424630863592e-05,1.8824453945853747e-05,-3.2678904972271994e-05,1.5375075236079283e-05,4.655427619582042e-05,2.1463016310008243e-05,9.0
-5.15463761985302e-05,-2.827651951520238e-05,-4.5498822146328166e-05,0.00014310344704426825,3.511204704409465e-05,-9.85608494374901e-07,-0.00016291650536004454,-7.96870153862983e-07,-4.7271725634345785e-05,2.9438720957841724e-05,-0.00013801324530504644,-2.87246257357765e-06,-2.130429493263364e-05,3.0134608095977455e-05,-2.246200165245682e-05,1.202050771098584e-05,-8.099607657641172e-05,0.00011957903916481882,-6.858081906102598e-05,-7.100365473888814e-05,1.0
-2.247487282147631e-05,-3.0649465770693496e-05,-4.821871698368341e-05,0.00016027290257625282,4.167033330304548e-05,-8.670358511153609e-07,-0.0001562956313136965,-9.916708222590387e-06,-5.629031147691421e-05,2.9233769964776002e-05,-0.0001614023494767025,-4.613193596014753e-06,-4.325117697590031e-05,2.9401890060398728e-05,-2.8853457479272038e-05,-7.91701313573867e-06,-8.737914322409779e-05,0.00011990468919975683,-7.154021295718849e-05,-7.864780491217971e-05,1.0
-5.344369856175035e-05,1.7779506379156373e-05,-7.981050293892622e-05,-6.499972369056195e-05,1.2003070878563449e-05,5.63245739613194e-05,0.00014210405061021447,-3.343012576806359e-05,0.00011207363422727212,-3.270181332482025e-05,-6.327083974611014e-05,-3.182555519742891e-05,4.9754649808164686e-05,-0.00014749373076483607,-3.792943243752234e-05,1.5452256775461137e-05,3.153956640744582e-05,4.407922824611887e-05,-9.056812996277586e-05,1.6951460565906018e-05,0.0
-3.143826324958354e-05,-2.223611227236688e-05,-4.911392170470208e-05,0.00015002327563706785,4.098930730833672e-05,-1.6308324120473117e-05,-0.00015116612485144287,-2.612721436889842e-05,-4.596909275278449e-05,3.160641063004732e-05,-0.000162344760610722,4.970828740624711e-06,-5.16847321705427e-05,4.381831968203187e-05,-3.5701217711903155e-05,-6.686977940262295e-06,-8.255865395767614e-05,0.00011538980470504612,-7.089235441526398e-05,-8.325051749125123e-05,1.0
7.083242962835357e-06,-2.665485044417437e-05,-4.6914115955587476e-05,0.0001356104330625385,5.3441181080415845e-05,2.5333030862384476e-05,-0.0001420069602318108,-3.782504063565284e-05,-7.536606426583603e-05,2.0560826669679955e-05,-0.00012723079998977482,8.32151090435218e-06,-2.7213831344852224e-05,2.9038172215223312e-05,-1.0351832315791398e-05,3.0352643079822883e-05,-8.11352365417406e-05,9.501668682787567e-05,-7.38021481083706e-05,-6.422132719308138e-05,1.0
9.322963887825608e-05,-2.8737262255162932e-05,-0.00013100472278892994,-5.959363261354156e-05,-7.534743781434372e-05,-2.6994868676410988e-05,0.00015352862828876823,-4.056980833411217e-05,-5.0118811486754566e-05,9.668396523920819e-05,-9.988249803427607e-05,-2.0020888769067824e-06,-7.274875679286197e-05,-5.919353861827403e-05,-3.366621967870742e-06,-1.1931428161915392e-05,-0.00011316461313981563,-2.855701131920796e-05,8.417748176725581e-05,4.3487289076438174e-05,9.0
-6.002104782965034e-05,2.056693847407587e-05,-7.847048982512206e-05,-5.82180691708345e-05,6.07699394095107e-06,5.612347013084218e-05,0.0001485585526097566,-3.4550463169580325e-05,0.00011575890675885603,-3.4584962122607976e-05,-6.888709322083741e-05,-3.342273703310639e-05,5.6757256970740855e-05,-0.00015179569891188294,-3.8708807551302016e-05,3.817109245574102e-06,3.116895823040977e-05,4.739601718029007e-05,-9.506899368716404e-05,1.671088466537185e-05,0.0
8.316829917021096e-05,-3.643964373623021e-05,-0.00013011530973017216,-5.437514846562408e-05,-6.981823389651254e-05,-3.6741352232638747e-05,0.00011372644803486764,-3.1448740628547966e-05,-4.631276897271164e-05,8.931531920097768e-05,-8.096267993096262e-05,-2.4611679691588506e-05,-6.646734254900366e-05,-4.875692684436217e-05,1.3748693163506687e-05,-4.484307282837108e-06,-0.00010562851093709469,-4.511562565312488e-06,7.79492620495148e-05,2.6053432520711794e-05,9.0
-7.527289562858641e-05,4.14326241298113e-05,-1.159037583420286e-05,2.1671388822142035e-05,-6.931160169187933e-05,4.965303742210381e-05,7.693792213103734e-06,-5.109313497086987e-05,3.089073288720101e-05,-6.895247497595847e-05,-4.393974813865498e-05,2.0095467334613204e-05,6.576525629498065e-05,-1.1891453141288366e-05,-4.441462806425989e-05,4.9659909564070404e-05,7.479131454601884e-06,2.638757723616436e-05,-2.8440314054023474e-05,-2.945816595456563e-05,6.0
-3.287715298938565e-05,-3.0164083000272512e-05,-4.616795922629535e-05,0.00014034067862667143,4.7184137656586245e-05,-3.661573828139808e-06,-0.0001637439418118447,-1.4074052160140127e-05,-5.778650302090682e-05,2.648464942467399e-05,-0.00014480482786893845,-1.442519533156883e-05,-3.710844612214714e-05,3.261513484176248e-05,-2.3035547201288864e-05,-2.8603481041500345e-06,-7.807095971656963e-05,0.00013098047929815948,-7.650218321941793e-05,-8.048414019867778e-05,1.0
-1.552770299895201e-05,-1.97302670130739e-05,-5.047245940659195e-05,0.00016509182751178741,3.378446490387432e-05,-5.151477125764359e-06,-0.00015028280904516578,-2.1192208805587143e-05,-5.119964407640509e-05,3.7174027966102585e-05,-0.00015892289229668677,1.6096910258056596e-05,-3.9962313167052343e-05,2.9291964892763644e-05,-3.086057768086903e-05,-1.2141063052695245e-06,-8.942601562011987e-05,0.00011489474854897708,-6.760549877071753e-05,-8.492277993354946e-05,1.0
7.560636004200205e-05,-8.307951793540269e-05,-9.74487338680774e-05,-3.3844429708551615e-05,-3.251322777941823e-05,-3.3453525247750804e-05,3.953380655730143e-05,-3.495738928904757e-05,-4.214192449580878e-05,5.8418914704816416e-05,-3.9350532460957766e-05,-6.635100726271048e-05,-1.975096165551804e-05,-8.553634688723832e-05,4.458321200218052e-06,6.4955747802741826e-06,-3.034877954632975e-05,3.512513649184257e-05,5.306264210958034e-05,1.0549938451731578e-06,9.0
7.735839608358219e-05,-4.079576683579944e-05,-0.0001268952473765239,-4.445456579560414e-05,-6.041706365067512e-05,-3.768158421735279e-05,0.00010708642366807908,-4.3318854295648634e-05,-5.8180779888061807e-05,9.190873242914677e-05,-8.580685971537605e-05,-1.4184902283886913e-05,-7.350502710323781e-05,-4.6649438445456326e-05,-7.580907549709082e-06,-1.543447797303088e-05,-0.00010093874880112708,2.5989020286942832e-06,7.051892316667363e-05,2.5291807105531916e-05,9.0
8.92799289431423e-05,-4.7373549023177475e-05,-0.00012421951396390796,-4.383856139611453e-05,-6.011286313878372e-05,-1.2838972907047719e-05,0.00013177133223507553,-4.183396231383085e-05,-4.3034709960920736e-05,9.04557018657215e-05,-6.55830735922791e-05,-1.532551868876908e-05,-4.575695129460655e-05,-8.182766032405198e-05,2.446191501803696e-06,2.3254287953022867e-06,-9.244481043424457e-05,-6.9644656832679175e-06,8.603941387264058e-05,4.211745908833109e-05,9.0
9.408711775904521e-05,-3.0940449505578727e-05,-0.00013632395712193102,-6.533550913445652e-05,-8.562269795220345e-05,-3.49454021488782e-05,0.0001526393898529932,-4.076483673998155e-05,-5.676113141817041e-05,9.70553228398785e-05,-0.00010826590732904151,-2.1845116862095892e-06,-6.56660704407841e-05,-6.833048973931e-05,-1.2708333088085055e-06,-4.092617018613964e-06,-0.00012068468640791252,-3.1798619602341205e-05,9.218124614562839e-05,4.2910760384984314e-05,9.0
